RAJ2000,DEJ2000,Jmag,Hmag,Kmag,Date
15.401404,84.945946,15.436,14.847,14.522,1999-10-19
15.418103,84.985481,16.806,17.052,15.137,1999-10-19
15.401959,84.985909,15.467,15.085,15.139,1999-10-19
15.472532,84.949806,12.637,12.337,12.243,1999-10-19
15.455708,84.969238,15.709,15.196,15.119,1999-10-19
15.483726,84.956879,15.215,14.963,14.788,1999-10-19
15.486750,84.983818,16.722,16.098,16.270,1999-10-19
15.534493,84.976456,16.368,15.964,15.991,1999-10-19
15.563724,84.943810,16.748,15.885,15.570,1999-10-19
15.657228,84.979317,15.573,15.056,14.808,1999-10-19
15.718012,84.957893,14.802,14.232,14.134,1999-10-19
15.733807,84.987404,16.643,15.899,15.866,1999-10-19
15.797104,84.958923,15.749,15.335,15.046,1999-10-19
15.915609,84.997864,16.089,15.781,15.448,1999-10-19
15.920129,84.942596,15.632,15.169,15.187,1999-10-19
15.979579,84.946320,14.218,13.875,13.817,1999-10-19
16.025757,84.977119,15.295,14.915,14.829,1999-10-19
16.027035,84.952995,12.918,12.210,12.062,1999-10-19
16.004860,84.964317,15.919,15.487,15.300,1999-10-19
16.133173,84.961945,15.780,15.118,15.046,1999-10-19
16.200026,84.940842,15.450,14.827,14.799,1999-10-19
16.244821,84.966797,16.652,16.198,15.558,1999-10-19
16.202372,84.945122,15.807,15.415,15.253,1999-10-19
16.243849,84.995056,16.094,15.451,15.337,1999-10-19
16.203437,84.951508,14.409,14.153,13.976,1999-10-19
16.409136,84.991951,16.115,15.556,15.239,1999-10-19
16.425598,84.942345,16.419,15.870,15.356,1999-10-19
16.479364,84.939743,15.794,15.466,15.249,1999-10-19
16.487493,84.982079,15.240,14.627,14.209,1999-10-19
16.491255,84.976318,15.190,14.673,14.774,1999-10-19
16.536644,84.992088,16.592,16.219,15.443,1999-10-19
16.500630,84.955620,16.232,15.774,15.740,1999-10-19
16.589427,84.985062,16.649,15.936,15.327,1999-10-19
16.586191,84.986183,15.003,14.328,14.132,1999-10-19
16.671700,84.992126,16.713,16.128,16.143,1999-10-19
16.634301,84.998627,16.893,16.455,15.998,1999-10-19
16.678104,84.969696,16.646,15.702,15.481,1999-10-19
16.708324,84.988800,16.119,15.118,15.199,1999-10-19
16.715526,84.983147,14.284,13.919,13.771,1999-10-19
16.773988,84.964661,16.594,16.232,14.871,1999-10-19
16.866564,84.970520,15.590,15.324,15.071,1999-10-19
16.887941,84.975800,16.799,15.950,15.718,1999-10-19
16.943625,84.976128,12.703,12.443,12.380,1999-10-19
15.025371,85.013145,15.547,15.279,15.047,1999-10-19
15.078219,85.055542,15.682,15.074,14.970,1999-10-19
15.107672,85.056725,16.617,15.803,17.053,1999-10-19
15.097327,85.062485,15.616,14.928,14.787,1999-10-19
15.139038,85.026672,16.280,15.846,15.628,1999-10-19
15.151125,85.001442,14.360,14.046,14.002,1999-10-19
15.129292,85.047462,14.240,13.746,13.561,1999-10-19
15.145128,85.055527,12.333,11.849,11.710,1999-10-19
15.230333,85.024628,16.683,15.806,15.948,1999-10-19
15.193104,85.059715,16.603,15.889,15.851,1999-10-19
15.220594,85.026474,14.871,14.652,14.457,1999-10-19
15.289310,85.042999,16.344,15.915,15.412,1999-10-19
15.281503,85.034660,16.949,16.019,15.530,1999-10-19
15.275260,85.058479,16.695,15.995,16.240,1999-10-19
15.363230,85.014801,15.941,15.490,15.446,1999-10-19
15.383793,85.011971,16.774,16.062,15.651,1999-10-19
15.381554,85.039452,16.135,15.354,15.082,1999-10-19
15.421454,85.003281,14.471,14.150,14.091,1999-10-19
15.455450,85.020264,16.778,15.823,16.743,1999-10-19
15.485511,85.039528,16.372,16.115,15.356,1999-10-19
15.529196,85.022041,16.334,16.115,15.663,1999-10-19
15.592208,85.007408,16.501,15.892,15.970,1999-10-19
15.592643,85.041008,16.087,15.681,15.469,1999-10-19
15.588561,85.017036,18.025,15.685,16.771,1999-10-19
15.635376,85.021942,16.719,16.253,17.192,1999-10-19
15.725377,85.043205,11.243,10.951,10.923,1999-10-19
15.710491,85.053375,11.239,10.978,10.931,1999-10-19
15.742051,85.009468,16.751,16.699,16.633,1999-10-19
15.726986,85.047432,16.293,16.138,16.065,1999-10-19
15.719339,85.009674,15.494,14.728,14.739,1999-10-19
15.757936,85.007774,15.565,14.823,14.602,1999-10-19
15.959698,85.037651,15.655,15.497,15.408,1999-10-19
15.959917,85.048912,16.357,15.943,15.664,1999-10-19
16.003739,85.017982,15.270,14.560,14.453,1999-10-19
16.059655,85.007103,16.333,15.658,15.734,1999-10-19
16.090094,85.062119,15.035,14.708,14.627,1999-10-19
16.065074,85.040833,13.800,13.152,12.963,1999-10-19
16.107709,85.048370,16.759,15.957,16.182,1999-10-19
16.120214,85.034691,16.590,15.945,15.431,1999-10-19
16.123343,85.044426,14.807,14.544,14.517,1999-10-19
16.127840,85.019630,15.318,14.942,15.015,1999-10-19
16.149999,85.026871,12.016,11.722,11.664,1999-10-19
16.153369,85.060699,16.254,15.631,15.293,1999-10-19
16.222618,85.046288,14.641,14.095,13.628,1999-10-19
16.226037,85.012535,14.965,14.214,14.003,1999-10-19
16.227929,85.020164,16.723,15.661,15.733,1999-10-19
16.285004,85.016960,16.780,15.792,15.608,1999-10-19
16.288125,85.049088,16.189,15.711,15.564,1999-10-19
16.325807,85.033516,16.628,16.035,15.957,1999-10-19
16.367823,85.042397,15.952,15.591,15.547,1999-10-19
16.390893,85.013161,12.707,12.351,12.302,1999-10-19
16.442582,85.027649,16.004,15.718,15.504,1999-10-19
16.485720,85.025513,11.589,11.315,11.256,1999-10-19
16.496222,85.041283,16.599,15.507,15.439,1999-10-19
16.484726,85.055779,16.153,15.502,15.500,1999-10-19
16.533316,85.027199,16.271,16.160,15.777,1999-10-19
16.545556,85.015678,14.536,14.096,14.132,1999-10-19
16.515887,85.019272,15.445,14.667,14.487,1999-10-19
16.578408,85.003334,15.315,14.658,14.448,1999-10-19
16.623911,85.012405,15.506,14.947,14.719,1999-10-19
16.664989,85.020874,16.561,15.984,15.667,1999-10-19
16.682867,85.019051,15.469,14.828,14.759,1999-10-19
16.697628,85.034439,15.372,14.817,14.818,1999-10-19
16.695239,85.028038,16.021,15.271,15.252,1999-10-19
16.713713,85.018135,16.757,15.820,16.730,1999-10-19
16.802414,85.044342,16.471,15.838,15.386,1999-10-19
16.859598,85.046173,16.571,15.658,15.796,1999-10-19
16.824971,85.055916,16.741,16.154,15.979,1999-10-19
16.887482,85.028114,16.716,15.970,15.431,1999-10-19
16.995715,85.000053,16.415,15.866,15.708,1999-10-19
17.007228,85.059242,15.074,14.582,14.581,1999-10-19
17.067138,85.051758,13.802,13.522,13.474,1999-10-19
17.088034,85.001472,16.754,16.056,15.702,1999-10-19
17.082703,85.048409,16.101,15.614,15.233,1999-10-19
17.131922,85.050781,14.550,14.217,13.988,1999-10-19
17.232778,85.022942,16.917,16.087,15.796,1999-10-19
17.285978,85.033867,14.572,14.108,13.990,1999-10-19
17.326301,85.035255,15.912,15.553,15.106,1999-10-19
17.376099,85.038803,15.239,14.903,14.856,1999-10-19
17.392945,85.047447,15.651,15.333,15.162,1999-10-19
17.440678,85.047745,14.480,14.140,14.017,1999-10-19
15.037082,85.123161,16.930,16.145,15.354,1999-10-19
15.185366,85.082024,15.889,15.364,14.992,1999-10-19
15.226327,85.120659,16.211,15.387,14.872,1999-10-19
15.202014,85.107269,16.039,15.448,14.860,1999-10-19
15.222838,85.065315,14.254,13.586,13.384,1999-10-19
15.273780,85.064682,16.516,16.133,15.834,1999-10-19
15.254680,85.121552,15.110,14.448,14.194,1999-10-19
15.294938,85.094849,16.657,15.931,15.229,1999-10-19
15.316804,85.081169,15.377,15.157,14.958,1999-10-19
15.364986,85.079948,17.189,16.114,15.359,1999-10-19
15.358960,85.095909,16.296,15.944,15.703,1999-10-19
15.425640,85.071999,15.183,14.583,14.444,1999-10-19
15.390909,85.072823,16.051,15.535,15.176,1999-10-19
15.390621,85.071213,14.955,14.564,14.393,1999-10-19
15.431882,85.106606,16.538,15.904,15.773,1999-10-19
15.380567,85.104897,14.636,14.094,13.846,1999-10-19
15.451446,85.105881,15.037,14.756,14.693,1999-10-19
15.487277,85.084923,16.079,15.671,15.356,1999-10-19
15.466934,85.109154,8.889,8.098,7.909,1999-10-19
15.529111,85.075485,12.981,12.437,12.362,1999-10-19
15.555131,85.120728,15.171,14.532,13.869,1999-10-19
15.607191,85.093857,16.679,15.673,15.319,1999-10-19
15.634871,85.105522,16.831,16.071,16.111,1999-10-19
15.735509,85.104614,16.885,15.967,15.613,1999-10-19
15.784098,85.102753,12.960,12.648,12.572,1999-10-19
15.872719,85.094543,14.612,14.235,14.183,1999-10-19
15.860520,85.115707,16.353,15.387,15.425,1999-10-19
15.961270,85.071899,15.366,14.766,14.870,1999-10-19
16.102409,85.071365,14.189,13.877,13.869,1999-10-19
16.063035,85.124458,16.102,15.756,15.401,1999-10-19
16.069450,85.064285,14.664,14.147,14.074,1999-10-19
16.118909,85.088692,15.476,15.008,14.860,1999-10-19
16.101894,85.116447,15.402,14.864,14.646,1999-10-19
16.151455,85.088295,14.865,14.640,14.449,1999-10-19
16.157817,85.080673,16.724,16.465,15.926,1999-10-19
16.218101,85.074615,15.675,15.121,14.967,1999-10-19
16.226883,85.078262,11.808,11.564,11.537,1999-10-19
16.295519,85.075356,15.687,14.984,15.048,1999-10-19
16.303564,85.093765,16.937,16.246,15.527,1999-10-19
16.280311,85.097160,15.496,14.806,14.276,1999-10-19
16.252059,85.087364,14.040,13.555,13.458,1999-10-19
16.254021,85.093933,16.365,15.706,15.623,1999-10-19
16.343097,85.097374,16.659,16.307,15.380,1999-10-19
16.329589,85.073357,13.043,12.716,12.648,1999-10-19
16.370715,85.086586,15.472,14.947,14.867,1999-10-19
16.351237,85.087021,16.791,15.942,15.291,1999-10-19
16.437266,85.118256,14.341,14.063,13.965,1999-10-19
16.421222,85.080482,15.984,15.931,15.628,1999-10-19
16.377086,85.112595,16.657,15.597,15.364,1999-10-19
16.402564,85.115250,16.806,15.985,15.522,1999-10-19
16.434187,85.113518,14.472,13.950,13.869,1999-10-19
16.429355,85.105095,16.239,15.500,15.341,1999-10-19
16.425316,85.084801,16.707,15.989,16.265,1999-10-19
16.465295,85.117149,16.049,15.626,15.764,1999-10-19
16.488655,85.106209,16.360,15.941,15.627,1999-10-19
16.479302,85.112679,16.304,15.560,15.173,1999-10-19
16.447090,85.101135,14.834,14.291,14.331,1999-10-19
16.482370,85.097870,15.552,14.733,14.771,1999-10-19
16.462295,85.097107,14.964,14.309,14.282,1999-10-19
16.598446,85.100929,15.045,14.385,14.158,1999-10-19
16.622290,85.118584,15.226,14.954,14.742,1999-10-19
16.629259,85.072189,16.516,15.663,15.582,1999-10-19
16.683131,85.097687,14.899,14.543,14.608,1999-10-19
16.724707,85.124657,14.016,13.658,13.614,1999-10-19
16.701425,85.098557,15.626,14.926,14.445,1999-10-19
16.736352,85.095215,10.742,10.450,10.424,1999-10-19
16.743991,85.098000,16.688,16.003,15.985,1999-10-19
16.720689,85.062599,17.220,16.322,15.557,1999-10-19
16.762676,85.104004,15.864,15.525,15.545,1999-10-19
16.825812,85.124413,13.906,13.272,13.182,1999-10-19
16.845056,85.084312,15.719,15.140,15.126,1999-10-19
16.831363,85.089073,14.375,13.954,13.870,1999-10-19
16.914774,85.068680,13.024,12.452,12.281,1999-10-19
16.899576,85.074005,16.334,15.571,15.272,1999-10-19
16.941479,85.094780,16.407,15.936,15.806,1999-10-19
16.951014,85.115967,14.912,14.411,14.351,1999-10-19
16.938963,85.103706,11.403,11.074,10.994,1999-10-19
17.000799,85.097260,14.914,14.256,14.063,1999-10-19
17.022759,85.088142,15.828,15.357,14.643,1999-10-19
17.165507,85.088448,15.075,14.617,14.400,1999-10-19
17.150426,85.070061,11.831,11.287,11.147,1999-10-19
17.183483,85.111519,14.106,13.811,13.739,1999-10-19
17.214135,85.096786,16.675,15.700,15.708,1999-10-19
17.210235,85.089851,15.279,14.912,15.099,1999-10-19
17.407638,85.086945,15.503,14.841,14.513,1999-10-19
17.439303,85.062576,16.709,16.334,15.718,1999-10-19
17.557728,85.101463,14.141,13.627,13.548,1999-10-19
17.569911,85.119446,12.351,11.767,11.689,1999-10-19
17.615002,85.097267,12.099,11.690,12.798,1999-10-19
17.626249,85.097198,11.773,11.394,11.451,1999-10-19
17.835377,85.124657,16.404,15.715,15.683,1999-10-19
15.087017,85.160889,14.328,13.614,13.419,1999-10-19
15.116840,85.152016,16.513,16.255,16.278,1999-10-19
15.085866,85.164940,15.015,14.463,14.269,1999-10-19
15.141812,85.150322,16.291,15.545,15.278,1999-10-19
15.142002,85.134323,13.621,13.119,12.937,1999-10-19
15.177093,85.140457,16.358,15.993,15.161,1999-10-19
15.175445,85.163460,15.186,15.033,15.051,1999-10-19
15.233572,85.156448,16.378,15.801,15.921,1999-10-19
15.241072,85.151436,16.220,16.040,15.620,1999-10-19
15.208952,85.145828,16.407,15.527,15.432,1999-10-19
15.196527,85.154083,16.458,16.438,16.583,1999-10-19
15.261129,85.136078,15.289,14.740,14.915,1999-10-19
15.273690,85.129219,16.386,15.929,15.559,1999-10-19
15.306570,85.148064,14.304,13.943,13.758,1999-10-19
15.311099,85.179008,15.888,15.274,15.298,1999-10-19
15.317316,85.184669,16.602,16.224,15.932,1999-10-19
15.384033,85.172668,15.956,15.388,15.405,1999-10-19
15.407957,85.187027,15.108,14.730,14.607,1999-10-19
15.404637,85.147781,15.860,15.463,15.319,1999-10-19
15.465091,85.159637,14.849,14.489,14.372,1999-10-19
15.445096,85.156792,16.701,16.363,16.444,1999-10-19
15.454489,85.176880,14.870,14.424,14.381,1999-10-19
15.451785,85.162102,14.762,14.184,14.037,1999-10-19
15.499439,85.133026,17.199,16.396,15.494,1999-10-19
15.502525,85.128792,17.061,16.016,15.378,1999-10-19
15.545826,85.187355,15.734,15.487,15.127,1999-10-19
15.623099,85.174385,16.339,15.746,15.636,1999-10-19
15.593127,85.173836,13.559,13.182,13.074,1999-10-19
15.671104,85.158752,16.358,15.759,15.267,1999-10-19
15.648516,85.125786,17.004,15.972,15.643,1999-10-19
15.644468,85.140076,16.211,15.560,15.257,1999-10-19
15.695688,85.126579,16.378,15.841,15.892,1999-10-19
15.903510,85.185783,16.196,15.634,15.036,1999-10-19
15.921410,85.130699,16.191,15.574,15.180,1999-10-19
15.940427,85.174095,16.384,15.739,15.307,1999-10-19
15.937943,85.168488,16.349,15.876,15.296,1999-10-19
16.055814,85.151436,16.778,15.989,15.153,1999-10-19
16.105017,85.125008,16.624,15.800,15.530,1999-10-19
16.108715,85.152649,16.322,15.628,15.522,1999-10-19
16.234126,85.159149,15.923,15.416,15.712,1999-10-19
16.235843,85.155602,12.355,12.074,12.019,1999-10-19
16.202061,85.129158,12.949,12.683,12.667,1999-10-19
16.253557,85.144333,16.371,15.838,15.443,1999-10-19
16.312072,85.136559,14.657,14.015,13.947,1999-10-19
16.290489,85.147102,15.535,14.834,14.689,1999-10-19
16.310717,85.186386,13.982,13.716,13.742,1999-10-19
16.392806,85.125954,10.916,10.350,10.238,1999-10-19
16.391496,85.132736,16.546,15.703,14.845,1999-10-19
16.379977,85.143303,15.538,15.085,14.669,1999-10-19
16.426988,85.165405,15.883,15.408,15.613,1999-10-19
16.457251,85.149361,15.956,15.632,15.553,1999-10-19
16.514426,85.176849,16.410,15.888,15.586,1999-10-19
16.558071,85.168396,16.256,15.868,15.386,1999-10-19
16.559490,85.174614,16.692,15.902,15.848,1999-10-19
16.569963,85.134048,14.209,13.899,13.863,1999-10-19
16.621394,85.144218,16.655,16.223,17.194,1999-10-19
16.667189,85.144150,14.580,13.958,13.899,1999-10-19
16.716172,85.153931,16.657,16.437,15.463,1999-10-19
16.767259,85.152100,16.606,16.298,15.681,1999-10-19
16.864877,85.180466,16.759,16.400,17.131,1999-10-19
16.867862,85.129593,13.736,13.405,13.343,1999-10-19
16.885829,85.141296,16.479,15.601,14.892,1999-10-19
16.898765,85.161148,14.698,14.361,14.359,1999-10-19
16.998634,85.182175,16.359,15.991,15.997,1999-10-19
17.003213,85.129898,16.480,16.063,15.586,1999-10-19
17.115333,85.174126,15.438,14.934,14.945,1999-10-19
17.113577,85.144234,16.897,15.848,15.732,1999-10-19
17.065995,85.155022,12.460,11.882,11.791,1999-10-19
17.146736,85.130943,16.686,15.924,15.888,1999-10-19
17.234403,85.138664,15.601,15.309,15.236,1999-10-19
17.194475,85.132568,15.223,14.499,14.377,1999-10-19
17.355276,85.133560,14.080,13.365,13.061,1999-10-19
17.393800,85.184784,16.518,16.186,16.048,1999-10-19
17.456693,85.129089,16.228,15.548,15.290,1999-10-19
17.464672,85.164673,13.963,13.585,13.495,1999-10-19
17.533673,85.184013,15.861,15.381,15.234,1999-10-19
17.587207,85.166702,15.515,14.784,14.659,1999-10-19
17.610678,85.171288,14.262,13.844,13.736,1999-10-19
17.583980,85.137627,16.114,15.427,15.468,1999-10-19
17.727924,85.171669,15.383,14.927,14.812,1999-10-19
17.747768,85.127281,16.053,15.686,15.585,1999-10-19
17.741983,85.134201,16.639,15.620,15.415,1999-10-19
17.745209,85.125885,16.076,15.323,15.522,1999-10-19
17.783733,85.186188,15.799,15.031,14.797,1999-10-19
17.795569,85.128761,16.528,15.861,16.060,1999-10-19
17.844644,85.177666,15.508,15.017,14.899,1999-10-19
17.936684,85.177971,16.475,15.818,15.628,1999-10-19
17.911449,85.159470,16.063,15.613,15.404,1999-10-19
17.996057,85.172951,13.676,13.166,13.037,1999-10-19
15.078050,85.220184,16.813,16.044,15.474,1999-10-19
15.151778,85.248810,15.396,14.709,14.566,1999-10-19
15.146894,85.189751,16.734,16.152,15.708,1999-10-19
15.190523,85.218018,17.671,17.589,15.232,1999-10-19
15.209062,85.242889,15.107,14.887,14.564,1999-10-19
15.273558,85.246048,16.425,15.772,16.167,1999-10-19
15.250089,85.193832,16.654,15.722,15.836,1999-10-19
15.424520,85.214355,16.722,15.919,15.735,1999-10-19
15.427028,85.213821,16.787,15.924,15.683,1999-10-19
15.400313,85.206253,15.402,15.100,14.848,1999-10-19
15.465455,85.217773,16.594,15.556,15.549,1999-10-19
15.543797,85.243454,15.258,14.631,14.441,1999-10-19
15.522241,85.236313,14.400,14.086,13.976,1999-10-19
15.512564,85.193550,16.095,16.048,15.454,1999-10-19
15.548780,85.242096,15.878,15.500,15.461,1999-10-19
15.614957,85.213982,16.110,15.352,14.967,1999-10-19
15.635737,85.232887,12.944,12.626,12.529,1999-10-19
15.729381,85.212044,15.123,14.468,14.262,1999-10-19
15.730702,85.210564,14.511,13.872,13.629,1999-10-19
15.724043,85.197189,16.627,15.635,15.640,1999-10-19
15.846634,85.197052,15.911,15.268,15.023,1999-10-19
15.906833,85.199417,14.345,13.712,13.579,1999-10-19
15.930844,85.193733,16.367,15.756,15.567,1999-10-19
15.982931,85.217606,15.567,15.006,14.337,1999-10-19
15.951667,85.188988,14.831,14.130,14.037,1999-10-19
15.946956,85.206543,13.728,13.353,13.323,1999-10-19
15.957489,85.209511,12.370,11.843,11.742,1999-10-19
16.026480,85.246140,14.610,14.240,14.170,1999-10-19
16.031466,85.193481,14.798,14.140,14.106,1999-10-19
16.106754,85.234184,16.769,16.187,15.593,1999-10-19
16.064486,85.233910,15.843,15.294,15.420,1999-10-19
16.129315,85.223114,12.686,12.264,12.130,1999-10-19
16.149826,85.210663,15.553,14.882,14.647,1999-10-19
16.224270,85.234810,15.992,15.551,15.477,1999-10-19
16.189526,85.226585,15.550,15.265,14.965,1999-10-19
16.194280,85.200546,15.840,15.414,15.102,1999-10-19
16.314816,85.199600,15.722,14.962,14.599,1999-10-19
16.367147,85.208389,16.278,14.917,14.971,1999-10-19
16.317802,85.241432,16.196,15.583,15.077,1999-10-19
16.431549,85.212685,13.489,12.948,12.803,1999-10-19
16.387026,85.233727,15.560,14.892,14.681,1999-10-19
16.375974,85.207130,14.058,13.754,13.679,1999-10-19
16.431531,85.244789,9.983,9.809,9.766,1999-10-19
16.402640,85.222443,15.708,15.575,15.369,1999-10-19
16.401465,85.243004,15.528,15.048,14.859,1999-10-19
16.390713,85.222992,16.068,15.819,15.239,1999-10-19
16.500799,85.216774,16.496,16.156,16.526,1999-10-19
16.529754,85.193733,16.150,15.535,15.412,1999-10-19
16.572770,85.243904,16.079,15.484,15.162,1999-10-19
16.675206,85.193901,16.542,15.629,15.673,1999-10-19
16.635324,85.187889,15.395,14.676,14.551,1999-10-19
16.723265,85.201195,13.692,13.386,13.376,1999-10-19
16.762767,85.236923,16.756,15.601,15.932,1999-10-19
16.759248,85.197716,15.929,15.594,15.270,1999-10-19
16.799234,85.200882,16.714,16.024,15.869,1999-10-19
16.816011,85.220703,16.867,16.434,15.732,1999-10-19
16.876435,85.228844,16.599,15.867,16.061,1999-10-19
16.912895,85.197708,16.199,15.516,15.800,1999-10-19
16.934669,85.200745,16.403,16.194,15.814,1999-10-19
16.983521,85.226830,15.015,14.722,14.607,1999-10-19
16.950264,85.216858,15.770,14.980,14.908,1999-10-19
16.968598,85.219566,15.402,14.687,14.457,1999-10-19
17.035282,85.208664,15.475,14.791,14.778,1999-10-19
17.070441,85.213326,16.551,16.041,15.648,1999-10-19
17.092656,85.196342,15.930,15.251,15.543,1999-10-19
17.132422,85.214996,14.773,14.448,14.386,1999-10-19
17.244656,85.217270,13.771,13.054,12.949,1999-10-19
17.260521,85.249786,15.623,15.000,14.712,1999-10-19
17.272224,85.242638,16.386,15.923,15.724,1999-10-19
17.418097,85.202332,16.311,15.925,15.412,1999-10-19
17.379133,85.206680,16.426,15.855,15.519,1999-10-19
17.432935,85.190620,14.248,13.943,13.879,1999-10-19
17.525931,85.241035,11.070,10.783,10.738,1999-10-19
17.608982,85.232826,16.223,15.478,14.962,1999-10-19
17.570300,85.243011,16.702,16.242,15.163,1999-10-19
17.710107,85.244759,14.350,13.740,13.416,1999-10-19
17.755598,85.235168,17.146,16.266,15.309,1999-10-19
17.768037,85.222748,16.949,16.133,15.822,1999-10-19
17.863036,85.245888,14.415,13.835,13.604,1999-10-19
17.835119,85.235168,15.509,15.128,15.079,1999-10-19
17.835020,85.215034,16.712,16.265,15.377,1999-10-19
17.933804,85.191887,14.738,14.143,13.966,1999-10-19
17.901755,85.230591,15.715,15.153,14.748,1999-10-19
18.038793,85.230125,12.259,11.688,11.602,1999-10-19
18.059567,85.236053,16.727,16.456,15.691,1999-10-19
18.104278,85.221992,16.683,15.920,15.143,1999-10-19
15.044604,85.285576,15.457,14.847,14.887,1999-10-19
15.057280,85.261757,16.160,15.547,15.343,1999-10-19
15.112580,85.294930,16.017,15.548,15.720,1999-10-19
15.110149,85.279335,14.265,13.965,13.764,1999-10-19
15.191806,85.271500,15.405,14.940,14.793,1999-10-19
15.307000,85.263771,16.636,15.577,15.251,1999-10-19
15.323348,85.297546,14.996,14.704,14.533,1999-10-19
15.316409,85.268211,16.270,15.544,17.120,1999-10-19
15.314364,85.284653,15.458,14.976,14.757,1999-10-19
15.343912,85.254547,15.979,15.420,15.294,1999-10-19
15.397435,85.252800,11.802,11.236,11.104,1999-10-19
15.482352,85.269966,14.833,14.444,14.358,1999-10-19
15.498855,85.293854,14.413,13.747,13.726,1999-10-19
15.487850,85.299217,14.429,13.882,13.786,1999-10-19
15.525775,85.293999,15.675,14.993,14.999,1999-10-19
15.529465,85.312172,17.193,16.105,15.890,1999-10-19
15.590823,85.304146,16.582,15.822,15.524,1999-10-19
15.664249,85.251839,16.401,16.185,15.311,1999-10-19
15.667597,85.250938,16.572,15.968,15.031,1999-10-19
15.720014,85.298973,10.452,9.835,9.652,1999-10-19
15.706623,85.259613,16.571,16.087,15.857,1999-10-19
15.806544,85.287491,16.768,16.142,15.982,1999-10-19
15.842043,85.278938,16.236,15.441,15.152,1999-10-19
15.865196,85.294609,16.657,16.113,16.063,1999-10-19
15.904007,85.285820,16.766,15.732,14.972,1999-10-19
15.911604,85.292305,16.681,15.733,15.660,1999-10-19
15.886928,85.290634,16.132,15.718,15.599,1999-10-19
15.926495,85.272614,16.349,16.196,15.606,1999-10-19
15.961247,85.302292,16.248,15.595,15.386,1999-10-19
15.946862,85.256104,14.587,14.287,14.136,1999-10-19
15.962184,85.291420,16.301,15.702,14.867,1999-10-19
15.952448,85.309258,16.434,15.668,15.372,1999-10-19
15.971486,85.296082,16.413,15.408,14.907,1999-10-19
16.013061,85.273460,16.338,16.048,15.638,1999-10-19
16.009916,85.283142,10.507,9.984,9.855,1999-10-19
16.059374,85.303612,15.156,14.479,14.286,1999-10-19
16.062724,85.252167,12.970,12.649,12.629,1999-10-19
16.126947,85.274544,14.666,14.321,14.277,1999-10-19
16.156928,85.280067,16.119,15.964,15.651,1999-10-19
16.161510,85.291039,14.991,14.497,14.364,1999-10-19
16.235272,85.280746,16.638,16.066,15.548,1999-10-19
16.282685,85.290451,14.880,14.381,14.382,1999-10-19
16.309508,85.266869,16.590,15.870,15.623,1999-10-19
16.317876,85.298340,16.279,15.986,15.425,1999-10-19
16.355291,85.298340,13.015,12.309,12.171,1999-10-19
16.422114,85.310349,16.468,16.178,15.889,1999-10-19
16.401659,85.275780,16.568,15.961,15.933,1999-10-19
16.430163,85.276909,13.512,13.141,13.069,1999-10-19
16.430171,85.287773,15.365,15.075,15.137,1999-10-19
16.467982,85.306831,17.067,16.019,15.934,1999-10-19
16.440299,85.303291,16.333,15.774,15.323,1999-10-19
16.468407,85.286469,14.556,13.931,13.920,1999-10-19
16.497621,85.267616,15.794,15.050,14.908,1999-10-19
16.635235,85.251106,14.882,14.379,14.285,1999-10-19
16.631294,85.298393,15.255,14.728,14.602,1999-10-19
16.638420,85.258911,15.588,14.901,14.822,1999-10-19
16.746112,85.280426,16.617,15.631,15.966,1999-10-19
16.756923,85.270149,15.515,15.137,14.978,1999-10-19
16.796035,85.253868,13.011,12.380,12.261,1999-10-19
16.795095,85.264793,16.851,16.119,15.926,1999-10-19
16.755758,85.306923,15.788,15.445,15.680,1999-10-19
16.759401,85.257858,16.009,15.237,15.084,1999-10-19
16.862869,85.303162,14.768,14.367,14.264,1999-10-19
16.857242,85.275436,16.747,15.304,14.565,1999-10-19
16.896085,85.294975,12.490,12.187,12.093,1999-10-19
16.972638,85.277069,16.622,16.228,15.506,1999-10-19
17.124682,85.275574,14.992,14.262,14.104,1999-10-19
17.139710,85.305878,15.738,15.451,15.468,1999-10-19
17.165667,85.288277,14.675,14.306,14.274,1999-10-19
17.199219,85.272179,15.850,15.345,15.346,1999-10-19
17.215026,85.298927,9.970,9.409,9.323,1999-10-19
17.247708,85.309746,16.553,16.352,15.629,1999-10-19
17.249590,85.268898,16.726,15.842,15.511,1999-10-19
17.330310,85.268173,15.062,14.717,14.740,1999-10-19
17.336264,85.305222,15.749,15.034,14.801,1999-10-19
17.440543,85.299095,14.508,14.142,14.114,1999-10-19
17.552198,85.268723,15.758,15.526,15.487,1999-10-19
17.619589,85.252068,16.567,14.976,14.589,1999-10-19
17.624762,85.251823,15.732,15.621,15.151,1999-10-19
17.617068,85.253853,16.012,15.376,15.067,1999-10-19
17.662379,85.284363,10.916,10.553,10.510,1999-10-19
17.631475,85.293083,16.088,15.504,15.046,1999-10-19
17.690131,85.263969,15.254,14.682,14.648,1999-10-19
17.697109,85.285370,16.721,15.472,15.687,1999-10-19
17.795385,85.293381,11.753,11.142,11.046,1999-10-19
17.826568,85.250099,16.349,15.666,15.391,1999-10-19
17.858476,85.261566,15.739,15.301,14.972,1999-10-19
17.988731,85.297234,16.291,15.534,15.467,1999-10-19
18.038462,85.266670,14.555,13.831,13.631,1999-10-19
18.062037,85.272728,16.165,15.485,15.398,1999-10-19
18.116977,85.307632,16.017,15.857,15.665,1999-10-19
